soluzione,definizione
ASSASSINO,Vale anche «micidiale»
ASSE,Può significare «ponte»
ASSE,Può significare «tavola»
ASSEDIA,Stringe d'assedio
ASSEDIO,Tiene una città stretta fino alla resa
ASSEGNA,Attribuisce
ASSEGNARE,Attribuire
ASSEGNARE,Vale anche «distribuire»
ASSEGNARE,"In una sua accezione, «designare»"
ASSEGNATO,Attribuito
ASSEGNAZIONE,"In una sua accezione, «distribuzione»"
ASSEGNAZIONE,"In una sua accezione, «nomina»"
ASSEGNO,Attribuisco
ASSEMBLARE,Può significare «raccogliere»
ASSEMBLARE,Un possibile significato è «unire»
ASSEMBLEA,Tra i suoi significati: «riunione»
ASSEMBLEA,Un possibile significato è «convegno»
ASSEN,La cattedrale olandese del Motomondiale
ASSENSO,Può significare «permesso»
ASSENSO,Vale anche «consenso»
ASSENZA,Vale anche «mancanza»
ASSENZA,Può significare «carenza»
ASSENZIO,Erba amara e liquore verde
ASSERZIONE,L'affermazione data per vera
ASSERZIONE,Tra i suoi significati: «dichiarazione»
ASSERZIONE,Vale anche «affermazione»
ASSESSORE,Un possibile significato è «consigliere»
ASSESTAMENTO,La sistemazione in posizione stabile
ASSESTAMENTO,Può significare «regolazione»
ASSESTAMENTO,Tra i suoi significati: «rimpasto»
ASSETTO,Può significare «ordine»
ASSETTO,Può significare «equilibrio»
ASSICURA,Rende sicuro
ASSICURARE,Rendere sicuro
ASSICURARE,Può significare «garantire»
ASSICURARE,Vale anche «coprire»
ASSICURATO,Reso sicuro
ASSICURAZIONE,Un possibile significato è «impegno»
ASSICURAZIONE,Un possibile significato è «copertura»
ASSICURO,Rendo sicuro
ASSIDUA,Costante e frequente
ASSIDUE,Costanti e frequenti
ASSIDUI,Costanti e frequenti
ASSIDUO,Costante e frequente
ASSIDUO,Un possibile significato è «continuo»
ASSIDUO,Vale anche «continuato»
ASSIEME,Può significare «insieme»
ASSIEME,Un possibile significato è «congiuntamente»
ASSIMILARE,Può significare «acquisire»
ASSIMILARE,Tra i suoi significati: «assorbire»
ASSIOLO,Piccolo rapace notturno dal canto monotono
ASSIOMA,Si accetta prima della dimostrazione
ASSIRI,Bellicoso popolo della Mesopotamia
ASSISE,"In una sua accezione, «assemblea»"
ASSISE,Un possibile significato è «riunione»
ASSISI,Città di san Francesco
ASSISI,Città umbra di Francesco e Chiara
ASSISTE,Presta aiuto o presenza
ASSISTENTE,"In una sua accezione, «aiuto»"
ASSISTENTE,"In una sua accezione, «aggiunto»"
ASSISTENZA,Tra i suoi significati: «cura»
ASSISTENZA,Vale anche «aiuto»
ASSISTERE,Prestare aiuto o presenza
ASSISTERE,"In una sua accezione, «aiutare»"
ASSISTERE,Può significare «trattare»
ASSISTITO,"In una sua accezione, «cliente»"
ASSISTITO,Può significare «paziente»
ASSISTO,Presto aiuto o presenza
ASSO,Carta che può valere uno o più del re
ASSO,"Il campione, il fuoriclasse"
ASSO,"In una sua accezione, «fenomeno»"
ASSOCIARE,Vale anche «collegare»
ASSOCIARE,Tra i suoi significati: «legare»
ASSOCIATO,"In una sua accezione, «socio»"
ASSOCIAZIONE,Può significare «lega»
ASSOCIAZIONE,Può significare «unione»
ASSODATO,Tra i suoi significati: «provato»
ASSODATO,Tra i suoi significati: «scontato»
ASSOLO,Momento in cui uno strumento resta protagonista
ASSOLUTAMENTE,Un possibile significato è «affatto»
ASSOLUTAMENTE,Un possibile significato è «perfettamente»
ASSOLUTO,Ciò che non dipende da nient'altro
ASSOLUTO,"In una sua accezione, «totale»"
ASSOLUTO,Un possibile significato è «completo»
ASSOLVERE,"In una sua accezione, «realizzare»"
ASSOLVERE,Può significare «svolgere»
ASSOMIGLIARE,Può significare «sembrare»
ASSONANZA,La somiglianza di suono tra parole
ASSONE,Prolungamento del neurone
ASSORBE,Imbeve o ingloba
ASSORBENTE,Trattiene liquidi
ASSORBIRE,Imbevere o inglobare
ASSORBIRE,Un possibile significato è «bere»
ASSORBIRE,Un possibile significato è «acquisire»
ASSORBITO,Imbevuto o inglobato
ASSORBO,Imbevo o inglobo
ASSUAN,Città egiziana della grande diga
ASSUMERE,Un possibile significato è «accettare»
ASSUMERE,Vale anche «bere»
ASSUNSE,Prese alle sue dipendenze
ASSUNTO,Un possibile significato è «ipotesi»
ASSUNTO,Tra i suoi significati: «dipendente»
ASSUNZIONE,Un possibile significato è «ascesa»
ASSUNZIONE,Vale anche «reclutamento»
ASSURDITA,Può significare «idiozia»
ASSURDITA,Un possibile significato è «eresia»
ASTA,"L'...della bandiera, il pennone"
ASTA,La specialità del salto con l'attrezzo flessibile
ASTA,La vendita al miglior offerente
ASTA,Vale anche «membro»
ASTANA,Capitale kazaka dal nome tornato alla ribalta
ASTANTE,Il medico di guardia al pronto soccorso
ASTANTE,Presente che guarda senza agire
ASTARTE,La dea fenicia dell'amore
ASTENERSI,Può significare «evitare»
ASTENERSI,Vale anche «guardarsi»
ASTERISCO,Stellina che rimanda in nota
ASTERIX,Il piccolo guerriero gallico dei fumetti
ASTEROIDE,Piccolo corpo roccioso che orbita il Sole
ASTEROIDE,Piccolo corpo roccioso tra le orbite del cielo
ASTICE,Crostaceo simile all'aragosta
ASTICE,Il crostaceo dalle grosse chele
ASTICI,Crostacei da ristorante con chele
ASTIGMATISMO,Difetto della messa a fuoco
ASTIO,Il rancore covato a lungo
ASTIO,"In una sua accezione, «amaro»"
ASTIO,Può significare «rancore»
ASTIOSA,Può esserlo una donna piena di rancore
ASTIOSE,Possono esserlo donne piene di rancore
ASTIOSI,Possono esserlo uomini pieni di rancore
ASTIOSO,Può esserlo un uomo pieno di rancore
ASTOLFO,Il paladino che vola sull'ippogrifo
ASTORE,Rapace diurno dei boschi
ASTRATTO,Un possibile significato è «astrazione»
ASTRAZIONE,"In una sua accezione, «astratto»"
ASTRO,Brilla anche quando è solo una celebrità
ASTRO,"La star, il divo dello spettacolo"
ASTRO,Tra i suoi significati: «stella»
ASTROLABIO,Antico strumento per orientarsi con le stelle
ASTROLABIO,Misurava il cielo prima dei satelliti
ASTRONAUTA,Viaggia nello spazio
ASTUCCIO,"Custodisce penne, matite e piccoli strumenti"
ASTUCCIO,Piccolo custode di penne
ASTUCCIO,Può significare «cassa»
ASTUTA,Può esserlo una donna furba e accorta
ASTUTE,Possono esserlo donne furbe e accorte
ASTUTI,Possono esserlo uomini furbi e accorti
ASTUTO,Furbo e scaltro
ASTUTO,Può esserlo un uomo furbo e accorto
ASTUZIA,"In una sua accezione, «arte»"
ASTUZIA,Vale anche «abilità»
ASUNCION,La capitale paraguayana
AT,Iniziali del maestro Toscanini
AT,Iniziali del matematico Turing
AT,Iniziali dello sciatore Tomba
ATACAMA,Arido deserto cileno
ATACAMA,Deserto cileno tra i più aridi del mondo
ATANASIO,Padre della Chiesa avversario dell'arianesimo
ATAVICO,Viene da antenati molto lontani
ATEISMO,La negazione dell'esistenza di Dio
ATELIER,Lo studio di un artista o di uno stilista
ATELIER,Tra i suoi significati: «studio»
ATELIER,Vale anche «bottega»
ATENA,Dea della sapienza e dello scudo
ATENA,Dea nata armata dalla testa di Zeus
ATENE,Capitale greca dell'Acropoli
ATENE,Città del Partenone e dell'Acropoli
ATENEO,Università con nome greco
ATENEO,Un possibile significato è «università»
ATEO,Vale anche «scettico»
ATEO,Un possibile significato è «incredulo»
ATLANTA,La città americana della Coca-Cola e delle Olimpiadi 1996
ATLANTE,Il primo osso della colonna vertebrale
ATLANTE,Libro di carte geografiche
ATLANTE,Sostiene il mondo nelle figure mitologiche
ATLANTICO,Oceano fra vecchio e nuovo mondo
ATLETA,Chi pratica sport agonistico
ATLETA,Si allena per gareggiare
ATMOSFERA,"In una sua accezione, «aria»"
ATMOSFERA,Vale anche «clima»
ATOLLO,L'isola corallina a forma di anello
ATOMICO,Un possibile significato è «nucleare»
ATOMISMO,Dottrina di corpi minimi e vuoto
ATOMISTA,Seguace di una teoria fatta di particelle
ATOMIUM,Il monumento a forma di atomo di Bruxelles
ATOMO,La più piccola unità di un elemento
ATOMO,Un briciolo: non avere un... di pazienza
ATOMO,"In una sua accezione, «grano»"
ATRANI,Minuscolo borgo della Costiera amalfitana
ATRIO,La cavità superiore del cuore
ATRIO,Sala d'ingresso
ATRIO,Spazio d'ingresso prima delle sale
ATRIO,Può significare «ingresso»
ATROCE,"Crudele, terribile"
ATTACCA,Une o inizia l'assalto
ATTACCAMENTO,"In una sua accezione, «bene»"
ATTACCAMENTO,Vale anche «amore»
ATTACCANTE,Vale anche «avanti»
ATTACCANTE,"In una sua accezione, «aggressore»"
ATTACCAPANNI,Mobile per appendere i cappotti
ATTACCARE,Unire o iniziare l'assalto
ATTACCARE,Tra i suoi significati: «iniziare»
ATTACCARE,Vale anche «aprire»
ATTACCATO,Unito o avviato all'assalto
ATTACCHERA,Unirà o inizierà l'assalto
ATTACCO,Uno o inizio l'assalto
ATTACCO,Un possibile significato è «crisi»
ATTACCO,Può significare «accesso»
ATTANAGLIO,Stringo come in una morsa
ATTEGGIAMENTO,Vale anche «posizione»
ATTEGGIAMENTO,Può significare «aria»
ATTENDE,Aspetta
ATTENDERE,Aspettare
ATTENDERE,"In una sua accezione, «aspettare»"
ATTENDERE,Vale anche «aspettarsi»
ATTENDIBILE,Vale anche «serio»
ATTENDIBILE,Può significare «affidabile»
ATTENDIBILITA,Può significare «verità»
ATTENDIBILITA,"In una sua accezione, «credibilità»"
ATTENTA,Concentrata
ATTENTAMENTE,Vale anche «piano»
ATTENTAMENTE,Può significare «accuratamente»
ATTENTE,Concentrate
ATTENTI,Concentrati
ATTENTO,Concentrato
ATTENTO,Tra i suoi significati: «esatto»
ATTENTO,"In una sua accezione, «delicato»"
ATTENUARE,Tra i suoi significati: «alleviare»
ATTENUARE,Tra i suoi significati: «mitigare»
ATTENZIONE,"In una sua accezione, «favore»"
ATTENZIONE,Vale anche «cura»
ATTERRA,Tocca terra dopo il volo
ATTERRAGGIO,Il toccare terra dell'aereo
ATTERRARE,Toccare terra dopo il volo
ATTERRARE,Un possibile significato è «abbattere»
ATTERRARE,Un possibile significato è «stendere»
ATTERRATO,Toccato terra dopo il volo
ATTERRO,Tocco terra dopo il volo
ATTESA,"In una sua accezione, «idea»"
ATTESA,"In una sua accezione, «aspetto»"
ATTESE,Stette ad aspettare
ATTESTATO,Può significare «certificato»
ATTESTAZIONE,Può significare «ragione»
ATTESTAZIONE,"In una sua accezione, «argomento»"
ATTICA,La regione di Atene
ATTICCIATO,Tarchiato e robusto
ATTICO,Appartamento all'ultimo piano
ATTILA,Dove passa lui non cresce più l'erba
ATTILA,Il re degli Unni detto flagello di Dio
ATTIMO,"L'...fuggente, il film con Robin Williams"
ATTIMO,Un istante brevissimo
ATTIMO,Un possibile significato è «secondo»
ATTINENTE,Può significare «relativo»
ATTINENTE,Un possibile significato è «inerente»
ATTIRARE,Può significare «tirare»
ATTIRARE,Tra i suoi significati: «richiamare»
ATTIS,Il dio amato dalla dea Cibele
ATTITUDINE,Può significare «posizione»
ATTITUDINE,Vale anche «genio»
ATTIVARE,Mettere in funzione
ATTIVARE,Può significare «avviare»
ATTIVARE,Un possibile significato è «scatenare»
ATTIVATO,Messo in funzione
ATTIVISTA,Tra i suoi significati: «militante»
ATTIVITA,Può significare «lavoro»
ATTIVITA,Tra i suoi significati: «operazione»
ATTIVO,"In una sua accezione, «conveniente»"
ATTIVO,Tra i suoi significati: «combattente»
ATTIZZATOIO,Asta per ravvivare il fuoco del camino
ATTO,"Ha scene, ma anche valore notarile"
ATTO,Il documento ufficiale del notaio
ATTO,Una delle parti in cui si divide un'opera teatrale
ATTO,Un possibile significato è «carta»
ATTORE,Recita sul palco e sullo schermo
ATTORE,Tra i suoi significati: «interprete»
ATTORNO,"In una sua accezione, «circa»"
ATTORNO,Un possibile significato è «approssimativamente»
ATTRACCO,L'accostarsi al molo
ATTRAENTE,"In una sua accezione, «bellissimo»"
ATTRAENTE,Tra i suoi significati: «meraviglioso»
ATTRASSE,Esercitò un richiamo
ATTRATTIVA,Può significare «magia»
ATTRATTIVA,Vale anche «richiamo»
ATTRAVERSAMENTO,Un possibile significato è «incrocio»
ATTRAVERSAMENTO,Può significare «bivio»
ATTRAVERSARE,Vale anche «superare»
ATTRAVERSARE,"In una sua accezione, «tagliare»"
ATTRAZIONE,Tra i suoi significati: «richiamo»
ATTRAZIONE,Un possibile significato è «fascino»
ATTREZZA,Dota di strumenti
ATTREZZARE,Dotare di strumenti
ATTREZZATO,Dotato di strumenti
ATTREZZATURA,Un possibile significato è «armatura»
ATTREZZATURA,Tra i suoi significati: «strumentazione»
ATTREZZO,Doto di strumenti
ATTREZZO,Può significare «materiale»
ATTREZZO,"In una sua accezione, «dotazione»"
ATTRIBUIRE,Un possibile significato è «fornire»
ATTRIBUIRE,Tra i suoi significati: «concedere»
ATTRITO,La resistenza al moto fra superfici
ATTRITO,"In una sua accezione, «disaccordo»"
ATTRITO,Può significare «discordia»
ATTUALE,Tra i suoi significati: «presente»
ATTUALE,"In una sua accezione, «corrente»"
ATTUALMENTE,Vale anche «momentaneamente»
ATTUARE,"In una sua accezione, «realizzare»"
ATTUARE,Un possibile significato è «svolgere»
ATTUARIO,Esperto di calcoli assicurativi
ATTUAZIONE,Può significare «risultato»
ATTUAZIONE,Può significare «realizzazione»
AU,Esclamazione di chi sente dolore
AU,Simbolo chimico dell'oro
AUCKLAND,Metropoli neozelandese dei velisti
AUDACE,Può esserlo un uomo coraggioso fino al rischio
AUDACE,"In una sua accezione, «intraprendente»"
AUDACI,Possono esserlo uomini coraggiosi fino al rischio
AUDIENCE,Tra i suoi significati: «ascoltatori»
AUDIO,Il sonoro di un video
AUDIO,"In una sua accezione, «suono»"
AUDREY,Il nome dell'attrice Hepburn
AUGE,Può significare «top»
AUGE,Tra i suoi significati: «cima»
AUGURIO,Può significare «annuncio»
AUGURIO,Vale anche «saluto»
AULA,Stanza di scuola o tribunale
AULA,Vale anche «classe»
AULA,Vale anche «sala»
AULE,Ospitano lezioni e interrogazioni
AULICA,Può esserlo una frase solenne e letteraria
AULICHE,Possono esserlo frasi solenni e letterarie
AULICI,Possono esserlo discorsi solenni e letterari
AULICO,Può esserlo un discorso solenne e letterario
AUMENTA,Rende maggiore
AUMENTARE,Rendere maggiore
AUMENTARE,Tra i suoi significati: «crescere»
AUMENTARE,Vale anche «salire»
AUMENTATO,Reso maggiore
AUMENTO,Rendo maggiore
AUMENTO,Può significare «crescita»
AUMENTO,Un possibile significato è «caro»
AURA,Atmosfera che circonda senza toccare
AURA,"L'alone, l'atmosfera che circonda una persona"
AURA,"In una sua accezione, «brezza»"
AUREOLA,Cerchio luminoso dei santi
AUREOLA,L'alone dorato attorno al capo dei santi
AURICOLARE,Piccola cuffia da orecchio
AURIGA,Costellazione boreale con la stella Capella
AURIGA,L'antico guidatore della biga
AURORA,Colora il cielo prima del sole
AURORA,La luce che precede il giorno
AURORA,Lo spettacolo luminoso del cielo polare: ...boreale
AURORA,Luce prima del giorno pieno
AURORE,Tingono il cielo prima del giorno
AURUM,Oro prima del simbolo Au
AUSILIO,Tra i suoi significati: «aiuto»
AUSILIO,"In una sua accezione, «assistenza»"
AUSPICIO,Segno favorevole cercato negli uccelli
AUSPICIO,Un possibile significato è «annuncio»
AUSPICIO,Vale anche «annunzio»
AUSTEN,La Jane di Orgoglio e pregiudizio
AUSTEN,"Narrò orgoglio, pregiudizio e salotti inglesi"
AUSTERA,Può esserlo una donna severa e sobria
AUSTERE,Possono esserlo donne severe e sobrie
AUSTERI,Possono esserlo uomini severi e sobri
AUSTERO,Può esserlo un uomo severo e sobrio
AUSTIN,"...Powers, la spia parodia del cinema"
AUSTIN,La capitale del Texas amante della musica
AUSTRALIA,Il continente dei canguri
AUSTRIA,Paese alpino di Vienna
AUSTRO,"In una sua accezione, «noto»"
AUTENTICA,Può significare «certificazione»
AUTENTICA,"In una sua accezione, «legalizzazione»"
AUTENTICAZIONE,Può significare «certificazione»
AUTENTICAZIONE,Tra i suoi significati: «legalizzazione»
AUTENTICITA,"In una sua accezione, «verità»"
AUTENTICITA,Può significare «originalità»
AUTENTICO,Tra i suoi significati: «vero»
AUTISTA,Guida per mestiere
AUTISTA,Vale anche «guida»
AUTISTA,Un possibile significato è «conduttore»
AUTO,Il prefisso che vale 'da sé'
AUTO,Veicolo che nel prefisso fa da sé
AUTO,Un possibile significato è «macchina»
AUTOBOTTE,Trasporta liquidi su strada
AUTOBUS,Tra i suoi significati: «pullman»
AUTOBUS,"In una sua accezione, «corriera»"
AUTOCONTROLLO,"In una sua accezione, «controllo»"
AUTOGIRO,Aeromobile con rotore non motorizzato
AUTOGRILL,La catena italiana di ristoro in autostrada
AUTOMA,"Chi agisce meccanicamente, senza pensare"
AUTOMA,Macchina che si muove da sé
AUTOMA,Un possibile significato è «robot»
AUTOMOBILE,Veicolo a quattro ruote
AUTOMOBILE,"In una sua accezione, «auto»"
AUTOMOBILE,Tra i suoi significati: «macchina»
AUTOMOBILISTA,Chi guida l'auto
AUTONOMAMENTE,Può significare «indipendentemente»
AUTONOMIA,Vale anche «libertà»
AUTONOMIA,"In una sua accezione, «indipendenza»"
AUTORE,Chi crea un'opera
AUTORE,"In una sua accezione, «scrittore»"
AUTORE,Può significare «pittore»
AUTOREVOLE,"In una sua accezione, «influente»"
AUTOREVOLEZZA,"In una sua accezione, «autorità»"
AUTOREVOLEZZA,Un possibile significato è «credito»
AUTORIMESSA,Il garage al coperto per le auto
AUTORITA,Un possibile significato è «governo»
AUTORITA,Tra i suoi significati: «credito»
AUTORIZZAZIONE,Tra i suoi significati: «permesso»
AUTORIZZAZIONE,Vale anche «passi»
AUTOSTRADA,La strada veloce a pedaggio
AUTOSTRADA,Tra i suoi significati: «superstrada»
AUTOVETTURA,"In una sua accezione, «auto»"
AUTOVETTURA,Vale anche «macchina»
AUTRICE,Vale anche «scrittrice»
AUTUNNO,La stagione delle foglie che cadono
AUTUNNO,Porta foglie gialle e prime nebbie
AUTUNNO,Stagione che fa cadere ciò che primavera aveva promesso
AV,Iniziali del compositore Vivaldi
AV,Sigla automobilistica di Avellino
AV,Sigla di audiovisivo
AVA,La Gardner diva di Hollywood
AVA,Un nome di donna palindromo
AVAMBRACCIO,Sta tra gomito e polso
AVAMBRACCIO,Tra gomito e polso
AVAMPOSTO,Postazione isolata davanti al grosso delle truppe
AVAMPOSTO,Punto avanzato e isolato
AVANA,Capitale cubana con il Malecón
AVANA,Capitale di Cuba
AVANA,Colore bruno dei sigari
AVANA,Il pregiato sigaro cubano
AVANTI,...il prossimo!
AVANTI,Vale anche «prima»
AVANTI,Vale anche «già»
AVANZA,Ciò che resta a tavola dopo il pasto
AVANZA,Procede in avanti
AVANZAMENTO,Vale anche «sviluppo»
AVANZAMENTO,Vale anche «miglioramento»
AVANZARE,Procedere in avanti
AVANZARE,Vale anche «procedere»
AVANZARE,Tra i suoi significati: «affermare»
AVANZATA,Tra i suoi significati: «andamento»
AVANZATA,Un possibile significato è «progressione»
AVANZATO,Proceduto in avanti
AVANZATO,Può significare «restante»
AVANZATO,"In una sua accezione, «residuo»"
AVANZO,"Il resto, ciò che rimane"
AVANZO,"L'...di galera, il delinquente incallito"
AVANZO,Procedo in avanti
AVANZO,Può significare «resto»
AVARO,...di parole: di poche parole
AVARO,Fa economia anche di sorrisi
AVARO,Può significare «tirato»
AVATAR,Il kolossal fantascientifico di James Cameron
AVATAR,La rappresentazione digitale di un utente
AVE,L'inizio della preghiera alla Madonna
AVE,Saluto romano prima d'essere preghiera
AVENA,Cereale dei fiocchi da colazione
AVENA,"In una sua accezione, «orzo»"
AVI,Formato video di vecchia fortuna
AVI,"Gli antenati, i progenitori"
AVIARIO,Grande gabbia per uccelli
AVIAZIONE,Vale anche «aeronautica»
AVICII,Il dj svedese di Wake Me Up
AVIDITA,"In una sua accezione, «ardore»"
AVIDO,Bramoso e insaziabile
AVIDO,Vuole più di quanto basti
AVIDO,Tra i suoi significati: «cupido»
AVIGNONE,Città dei papi sul Rodano
AVO,Antenato di parecchie generazioni fa
AVO,Un nonno risalito di qualche generazione
AVOCADO,Il frutto verde cremoso del guacamole
AVOGADRO,L'Amedeo della costante dei gas
AVORIO,Il bianco tendente al crema
AVORIO,La pregiata zanna dell'elefante
AVORIO,Materiale bianco delle zanne
AVVEDUTA,Può esserlo una donna prudente e accorta
AVVEDUTE,Possono esserlo donne prudenti e accorte
AVVEDUTI,Possono esserlo uomini prudenti e accorti
AVVEDUTO,Può esserlo un uomo prudente e accorto
AVVELENAMENTO,Tra i suoi significati: «intossicazione»
AVVENIMENTO,Tra i suoi significati: «caso»
AVVENIMENTO,Un possibile significato è «occasione»
AVVENIRE,Vale anche «futuro»
AVVENIRE,"In una sua accezione, «domani»"
AVVENTURA,Un possibile significato è «flirt»
AVVENTURIERO,Cerca emozioni e rischi
AVVENTURIERO,Vale anche «mercenario»
AVVENTURINA,Pietra verde con riflessi dorati
AVVERSARIO,Un possibile significato è «nemico»
AVVERSARIO,"In una sua accezione, «rivale»"
AVVERSIONE,Vale anche «schifo»
AVVERSIONE,Un possibile significato è «orrore»
AVVERSITA,Tra i suoi significati: «sfortuna»
AVVERSITA,Può significare «guaio»
AVVERTIMENTO,Può significare «avviso»
AVVERTIMENTO,Un possibile significato è «introduzione»
AVVERTIRE,"In una sua accezione, «sentire»"
AVVERTIRE,Vale anche «ascoltare»
AVVERTITO,"In una sua accezione, «accorto»"
AVVERTITO,Può significare «prudente»
AVVIAMENTO,"In una sua accezione, «inizio»"
AVVIAMENTO,Può significare «apertura»
AVVIARE,Un possibile significato è «iniziare»
AVVIARE,Un possibile significato è «guidare»
AVVICINAMENTO,Un possibile significato è «accostamento»
AVVICINARE,Vale anche «accostare»
AVVINCENTE,Può significare «emozionante»
AVVINCENTE,"In una sua accezione, «eccitante»"
AVVINGHIO,Cingo stringendo forte
AVVIO,Primo impulso di un processo
AVVIO,"In una sua accezione, «inizio»"
AVVIO,Un possibile significato è «nascita»
AVVISA,Dà notizia
AVVISARE,Dare notizia
AVVISARE,"In una sua accezione, «informare»"
AVVISARE,Può significare «avvertire»
AVVISATO,Dato notizia
AVVISATO,Tra i suoi significati: «rimproverato»
AVVISATO,Vale anche «ammonito»
AVVISO,Segnale che precede guai o notizie
AVVISO,Può significare «consiglio»
AVVISO,Vale anche «comunicazione»
AVVIZZITO,Appassito e raggrinzito
AVVOCATO,Un possibile significato è «legale»
AVVOCATO,Tra i suoi significati: «difensore»
AVVOLGE,Fascia intorno
AVVOLGERE,Fasciare intorno
AVVOLGIBILE,La serranda che si arrotola
AVVOLGO,Fascio intorno
AVVOLTOIO,Aspetta dall'alto ciò che altri lasciano
AVVOLTOIO,Chi specula sulle disgrazie altrui
AVVOLTOIO,Rapace che si nutre di carogne
AXOLOTL,L'anfibio messicano che resta allo stadio larvale
AYURVEDA,La medicina tradizionale indiana
AZALEA,Fiore ornamentale dai colori vivaci
AZALEA,Pianta dai fiori vistosi
AZALEA,Pianta ornamentale dai fiori vivaci
AZALEE,Piante ornamentali da balcone
AZIENDA,Può significare «casa»
AZIENDA,"In una sua accezione, «compagnia»"
AZIMUT,Angolo misurato sull'orizzonte
AZIO,Sconfitta navale di Antonio e Cleopatra
AZIONA,Mette in moto
AZIONARE,Mettere in moto
AZIONATO,Messo in moto
AZIONE,"Mossa, atto o quota societaria"
AZIONO,Metto in moto
AZOTO,Gas molto abbondante nell'aria
AZTECHI,Popolo del Messico precolombiano
AZTECO,L'antico popolo del Messico
AZZARDA,Tenta rischiando
AZZARDAI,Tentai rischiando
AZZARDARE,Tentare rischiando
AZZARDATO,Tentato rischiando
AZZARDO,Fa entrare il caso nel conto
AZZARDO,Rischio cercato per gioco o imprudenza
AZZECCATO,"In una sua accezione, «indicato»"
AZZECCATO,Un possibile significato è «adatto»
AZZIMO,Pane senza lievito
AZZORRE,Arcipelago portoghese in Atlantico
AZZUFFO,Mi batto in una rissa
AZZURRO,Il colore della nazionale italiana
AZZURRO,Può significare «blu»
