soluzione,definizione
CONSORZIO,Ha socio fra i suoi componenti
CONSORZIO,Si può classificare come corporazione
CONSTABLE,Paesaggista inglese della campagna
CONSTATARE,Presuppone anche di percepire
CONSTATARE,Rientra tra i modi di confermare
CONSUETO,Può assumere la sfumatura di solito
CONSUETO,Qualità che si avvicina a normale
CONSUETUDINE,Regola nata dalla ripetizione
CONSUETUDINE,Una forma specifica di pratica
CONSUETUDINE,Un tipo particolare di pratica
CONSULENTE,Si può classificare come autorità
CONSULENZA,Si può classificare come proposta
CONSULENZA,Un esempio riconducibile a proposta
CONSULTA,Può rimandare all’idea di consiglio
CONSULTA,Può assumere il significato di giunta
CONSULTARE,Può rappresentare un modo di chiedere
CONSUMARE,Può essere una maniera di impiegare
CONSUMARE,Può rappresentare un modo di impiegare
CONSUMATO,Detto di ciò che richiama l’idea di vecchio
CONSUMATORE,Un tipo particolare di umano
CONSUMATORE,Si può classificare come umano
CONSUMO,Un tipo particolare di domanda
CONSUNTA,Logorata dall'uso
CONSUNTE,Logorate dall'uso
CONSUNTI,Logorati dall'uso
CONSUNTO,Logorato dall'uso
CONTA,Calcola uno dopo l'altro
CONTA,Ciò che...: l'unica cosa che ha valore
CONTA,Quella dei bambini per scegliere chi sta sotto
CONTA,Appartiene alla categoria di quest
CONTABILE,Un tipo particolare di borghese
CONTABILE,Un caso particolare di borghese
CONTABILITA,Una forma specifica di occupazione
CONTADINA,Una nozione collegata a cafone
CONTADINO,"Provinciale, in un’accezione meno immediata"
CONTADINO,Appartiene alla categoria di produttore
CONTAGIO,Rientra nel campo di scoppio
CONTAGIO,Una variante di scoppio
CONTAGOCCE,Versa liquidi goccia a goccia
CONTAI,Calcolai uno dopo l'altro
CONTANTE,Monete e banconote usate per pagare
CONTANTE,Denaro immediatamente disponibile
CONTARE,Calcolare uno dopo l'altro
CONTARE,Può essere una maniera di informare
CONTARE,Può rientrare nell’idea di sapere
CONTATO,Calcolato uno dopo l'altro
CONTATTARE,"Raggiungere, in un uso particolare"
CONTE,Il...di Montecristo di Dumas
CONTE,Nobile titolato sotto il marchese
CONTEGGIO,Nel lessico si avvicina a calcolo
CONTEGGIO,Può rimandare all’idea di computo
CONTEMPLAZIONE,Una variante di considerazione
CONTEMPLAZIONE,Un tipo particolare di considerazione
CONTEMPORANEAMENTE,Con una sfumatura che richiama insieme
CONTEMPORANEAMENTE,Con valore vicino a simultaneamente
CONTENERE,Azione riconducibile al significato di includere
CONTENERE,Può rappresentare un modo di difendere
CONTENIMENTO,Appartiene alla categoria di regolamento
CONTENIMENTO,Si può classificare come regolamento
CONTENITORE,Recipiente per tenere qualcosa
CONTENITORE,Una manifestazione di attrezzatura
CONTENTO,Un esempio riconducibile a sentimento
CONTENTO,Può assumere la sfumatura di soddisfatto
CONTENUTO,Appartiene alla categoria di comunicazione
CONTENUTO,Una variante di comunicazione
CONTENZIOSO,Rientra nel campo di azione giudiziaria
CONTENZIOSO,Una variante di azione giudiziaria
CONTESA,Una manifestazione di contrasto
CONTESA,Può rimandare all’idea di contrasto
CONTESE,Si disputò il premio
CONTESSA,Nobile signora di alto rango
CONTESTAZIONE,"Contrasto, in un’accezione meno immediata"
CONTESTAZIONE,Una variante di obiezione
CONTESTO,Nel lessico si avvicina a ambiente
CONTESTO,Un esempio riconducibile a ambiente
CONTI,"Bruno, ala della Roma campione del mondo '82"
CONTI,L'ala bianconera del Mundial 1982
CONTINENTE,Un caso particolare di terra
CONTINGENTE,Ciò che può essere o non essere
CONTINGENTE,Può assumere il significato di porzione
CONTINGENTE,Una nozione collegata a aliquota
CONTINUAMENTE,Completa la frase: «la sensazione di pelle … lucida e grassa»
CONTINUAMENTE,Con valore vicino a incessantemente
CONTINUARE,Può essere una maniera di parlare
CONTINUARE,Può rappresentare un modo di parlare
CONTINUATO,Può assumere la sfumatura di permanente
CONTINUATO,Può assumere la sfumatura di eterno
CONTINUAZIONE,Una nozione collegata a prosecuzione
CONTINUAZIONE,Nel lessico si avvicina a proseguimento
CONTINUITA,Una forma specifica di coesione
CONTINUO,Detto di ciò che richiama l’idea di eterno
CONTINUO,Detto di ciò che richiama l’idea di persistente
CONTO,Il totale da pagare al ristorante
CONTO,Quello corrente in banca
CONTO,"Si paga, si tiene, si fa"
CONTO,Si può classificare come rapporto
CONTORNO,Una variante di confine
CONTRABBANDO,Un tipo particolare di importazione
CONTRABBASSO,Il più grave degli archi
CONTRADA,Una nozione collegata a rione
CONTRADDIRE,Azione vicina al significato di smentire
CONTRADDITTORIO,Una forma specifica di dibattito
CONTRADDITTORIO,Una variante di discussione
CONTRADDIZIONE,Può rimandare all’idea di opposizione
CONTRADDIZIONE,Una forma specifica di falsità
CONTRAFFAZIONE,Un esempio riconducibile a alterazione
CONTRAFFAZIONE,Una variante di copia
CONTRAFFORTE,Sperone che rinforza un muro
CONTRALTO,La voce femminile più grave
CONTRAPPOSIZIONE,Nel lessico si avvicina a contrasto
CONTRARIETA,Una manifestazione di sforzo
CONTRARIETA,Una variante di sforzo
CONTRARIO,Può rimandare all’idea di opposto
CONTRARIO,Con un significato vicino a inverso
CONTRASTO,Un caso particolare di dissenso
CONTRASTO,Una nozione collegata a contestazione
CONTRATTAZIONE,Rientra nel campo di discussione
CONTRATTAZIONE,Si può classificare come discussione
CONTRATTO,"Scrittura, in un’accezione meno immediata"
CONTRATTO,Nel lessico si avvicina a scrittura
CONTRATTUALE,Può assumere la sfumatura di negoziale
CONTRIBUTO,Rientra nel campo di editoria
CONTRIBUTO,Un tipo particolare di tentativo
CONTRIBUZIONE,Una variante di tentativo
CONTRIBUZIONE,Un caso particolare di tentativo
CONTROFAGOTTO,Il più grave dei legni
CONTROLLA,Verifica
CONTROLLARE,Verificare
CONTROLLARE,Può rappresentare un modo di constatare
CONTROLLARE,Rientra tra i modi di trattenere
CONTROLLATO,Verificato
CONTROLLO,Verifico
CONTROLLO,Una variante di esame accurato
CONTROLLO,Un esempio riconducibile a esame accurato
CONTROPARTE,Appartiene alla categoria di equivalente
CONTROPRODUCENTE,Qualità che si avvicina a dannoso
CONTROPRODUCENTE,"Disastroso, secondo il contesto"
CONTRORA,Ora quieta e sonnolenta del primo pomeriggio
CONTROVERSIA,Un esempio riconducibile a azione giudiziaria
CONTROVERSIA,Una manifestazione di contrasto
CONTROVERSO,"Discusso, secondo il contesto"
CONTROVERSO,"Polemico, secondo il contesto"
CONTUMELIA,Offesa con lessico da codice antico
CONTUSIONE,L'ammaccatura dei tessuti
CONTUSIONE,Un esempio riconducibile a danno
CONTUSIONE,Si può classificare come patologia
CONVALESCENZA,In certi usi corrisponde a guarigione
CONVEGNO,Una variante di meeting
CONVEGNO,Un esempio riconducibile a meeting
CONVENIENTE,Può assumere la sfumatura di attivo
CONVENIENTE,Detto di ciò che richiama l’idea di comodo
CONVENIENZA,Un tipo particolare di vantaggio
CONVENIENZA,Un caso particolare di vantaggio
CONVENTO,Si può classificare come comunità
CONVENTO,Edificio dove risiedono comunita' di religiosi
CONVENUTO,Una forma specifica di pianificazione
CONVENUTO,Può rimandare all’idea di accusato
CONVENZIONE,Può includere termine tra i suoi elementi
CONVENZIONE,Una nozione collegata a trattato
CONVERSARE,Un esempio riconducibile a lingua
CONVERSARE,Un tipo particolare di lingua
CONVERSAZIONE,Un caso particolare di lingua
CONVERSAZIONE,Un tipo particolare di lingua
CONVERSIONE,In certi usi corrisponde a cambiamento
CONVERSIONE,Nel lessico si avvicina a trasformazione
CONVERTIRE,Un modo particolare di modificare
CONVESSA,Curva verso l'esterno
CONVESSE,Curve verso l'esterno
CONVESSI,Curvi verso l'esterno
CONVESSO,Curvo verso l'esterno
CONVESSO,Può assumere la sfumatura di sporgente
CONVINCERE,Rientra tra i modi di causare
CONVINTO,Con un significato vicino a persuaso
CONVINZIONE,Un tipo particolare di oggetto mentale
CONVINZIONE,Una forma specifica di credenza
CONVIVENZA,Una variante di esistenza
CONVOCARE,Può essere una maniera di chiamare
CONVOCAZIONE,Un caso particolare di accolta
CONVOCAZIONE,Un tipo particolare di accolta
CONVOGLIO,Comprende tra i suoi membri macchina
CONVOGLIO,Un tipo particolare di processione
COOK,Esploratore inglese del Pacifico
COOK,"Il cuoco, in inglese"
COOKIE,Biscottino o dato salvato dal sito
COOPERAZIONE,Una variante di pratica
COORDINAMENTO,Si può classificare come regolamento
COORDINATO,Può assumere il significato di insieme
COORDINATO,Nel lessico si avvicina a completo
COORDINAZIONE,Una forma specifica di regolamento
COPENAGHEN,Capitale danese della Sirenetta
COPENAGHEN,Capitale della Sirenetta sul porto
COPERCHIO,"Chiude pentole, scatole e misteri"
COPERNICO,Pose il Sole al centro del cosmo
COPERTA,Scalda il letto
COPERTA,Tiene caldo sul letto
COPERTA,In certi usi corrisponde a coltre
COPERTE,Scaldano il letto
COPERTURA,Può rimandare all’idea di schermo
COPERTURA,"Assicurazione, in un’accezione meno immediata"
COPIA,La bella...: la versione pulita e definitiva
COPIA,Riproduce da un modello
COPIA,In certi usi corrisponde a trascrizione
COPIAI,Riprodussi da un modello
COPIARE,Riprodurre da un modello
COPIARE,Rientra tra i modi di assomigliare
COPIATO,Riprodotto da un modello
COPIO,Riproduco da un modello
COPIONE,Una nozione collegata a sceneggiatura
COPIONE,Un caso particolare di umano
COPPA,Il salume stagionato
COPPA,Il trofeo del vincitore
COPPA,"Trofeo, bicchiere o salume"
COPPA,"Competizione organizzata in una serie di gare in cui i concorrenti si incontrano a turno, fino alla designazione del vincitore finale"
COPPI,Il Fausto Airone del ciclismo
COPPI,Le tegole curve del tetto
COPPIA,"Paio, in un’accezione meno immediata"
COPPIA,Nel lessico si avvicina a duo
COPPO,La tegola curva del tetto
COPPOLA,Berretto siciliano a visiera
COPPOLA,"Francis Ford..., regista del Padrino"
COPRE,Mette al riparo
COPRICAPO,Qualsiasi cosa portata sul capo
COPRICAPO,"Sta in testa per riparo, rito o eleganza"
COPRICAPO,Comprende anche tesa
COPRILETTO,Il telo che copre il letto
COPRIRE,Mettere al riparo
COPRIRE,Può rientrare nell’idea di affrontare
COPRIRE,Può rappresentare un modo di tutelare
COPRISPALLE,Capo leggero per le spalle
COPRO,Metto al riparo
COPTI,Cristiani d'Egitto
CORAGGIO,Affronta il pericolo senza paura
CORAGGIO,Un esempio riconducibile a spirito
CORAGGIO,Una manifestazione di spirito
CORAGGIOSAMENTE,"Strenuamente, secondo il contesto"
CORAGGIOSO,Con un significato vicino a bravo
CORAGGIOSO,Può assumere la sfumatura di valoroso
CORALE,Canto religioso a più voci
CORALE,Il canto eseguito a più voci insieme
CORALLI,Mare a nord-est dell'Australia
CORALLO,Quello rosso diventa collana
CORALLO,Scheletro marino che diventa gioiello
CORALLO,Scheletro marino rosso da gioielli
CORALLO,Tesoro rosso del mare
CORAZZA,Il guscio duro della tartaruga
CORAZZA,L'armatura che protegge il petto
CORAZZA,"Protegge guerrieri, tartarughe e armadilli"
CORAZZA,Può assumere il significato di guscio
CORBEZZOLO,Albero mediterraneo da frutti rossi
CORBUSIER,Architetto svizzero della casa-macchina
CORDA,A lungo andare si spezza
CORDA,Essere giù di...: essere depressi
CORDA,Intreccio di fili resistenti
CORDA,La tira il funambolo o il marinaio
CORDA,Quella vibrante della chitarra
CORDAIO,Intrecciava fibre per farne funi
CORDE,"Si tirano, si annodano, si pizzicano"
CORDIALE,Può assumere la sfumatura di compito
CORDIALE,Un tipo particolare di alcool
CORDIALMENTE,Con valore vicino a vivamente
CORDIALMENTE,Con valore vicino a caldamente
CORDOBA,Città dell'Argentina e della Spagna
CORDOGLIO,Un caso particolare di tristezza
CORDOGLIO,Un tipo particolare di tristezza
CORDONE,Un esempio riconducibile a articolazione
CORDOVA,Città andalusa della Mezquita
CORFU,Isola ionica amata dal turismo
CORIANDOLO,Erba aromatica o pezzetto di carta colorata
CORIANDOLO,Piccolo pezzo di carta da Carnevale
CORIANDOLO,Spezia dai semi aromatici
CORIFEO,Guida del coro tragico
CORINTO,Città greca dell'istmo omonimo
CORMORANO,Uccello acquatico abile pescatore
CORMORANO,Uccello nero che pesca tuffandosi
CORNA,Fare le...: il gesto scaramantico
CORNA,Le porta il cervo e il marito tradito
CORNAMUSA,Sacca sonora delle Highlands
CORNAMUSA,Strumento a sacco scozzese
CORNEA,La membrana trasparente davanti all'iride
CORNETTA,Parte del telefono da avvicinare all'orecchio
CORNETTA,Ricevitore telefonico e brioche regionale
CORNETTA,In certi usi corrisponde a tromba
CORNETTO,Dolce da bar che saluta il mattino
CORNETTO,Un caso particolare di panino
CORNICE,Circonda quadro o finestra
CORNICE,Il bordo che racchiude il quadro
CORNICE,"Lo sfondo, l'ambientazione di un evento"
CORNICE,Una nozione collegata a ambiente
CORNICI,Racchiudono quadri e fotografie
CORNICIONE,Il bordo rialzato della pizza
CORNICIONE,La fascia sporgente sotto il tetto
CORNICIONE,Sporgenza alta di un edificio
CORNIOLA,Pietra dura rosso-arancio
CORNO,Il portafortuna rosso napoletano
CORNO,L'ottone avvolto a spirale dell'orchestra
CORNO,Spunta sul capo di capre e rinoceronti
CORNO,Spunta sulla testa o suona in orchestra
CORNOINGLESE,Oboe grave dal suono malinconico
CORNUCOPIA,Il corno dell'abbondanza
CORNUTO,Un tipo particolare di marito
CORNUTO,Un caso particolare di marito
CORO,L'insieme delle voci che cantano insieme
CORO,Molte voci che fanno una sola parte
CORO,Può assumere il significato di cappella
COROLLA,Giro colorato dei petali
COROLLA,L'insieme dei petali del fiore
COROLLARIO,Conseguenza che segue un teorema
CORONA,Il cerchio di perline del rosario
CORONA,L'alone luminoso del Sole durante l'eclissi
CORONA,La...di spine di Gesù
CORONA,Ornamento regale del capo
CORONA,Può stare sul capo di un re
CORONA,Quella d'alloro premia il poeta
CORONE,Cingono teste regali
COROT,Paesaggista francese dell'Ottocento
CORPETTO,Indumento attillato che fascia il busto
CORPO,Il reparto militare: ...d'armata
CORPO,Materia fisica e parte di testo
CORPO,Completa la frase: «Il poliziotto si sforza di dare … alla voce»
CORPORAZIONE,Comprende tra i suoi membri socio
CORPORAZIONE,Ha socio fra i suoi componenti
CORPOSA,Densa e consistente
CORPOSE,Dense e consistenti
CORPOSI,Densi e consistenti
CORPOSO,Denso e consistente
CORPULENTO,Di corporatura grossa e pesante
CORREDO,Può rimandare all’idea di batteria
CORREDO,"Equipaggiamento, in un’accezione meno immediata"
CORREGGE,Elimina errori
CORREGGERE,Eliminare errori
CORREGGERE,Rientra tra i modi di constatare
CORREGGERE,Può rappresentare un modo di constatare
CORREGGIO,Artista emiliano del Rinascimento
CORREGGIO,Pittore emiliano del Rinascimento
CORREGGO,Elimino errori
CORRENTE,Flusso d'acqua o di idee
CORRENTE,Qualità che si avvicina a comune
CORRENTE,Qualità che si avvicina a qualsiasi
CORRERE,Può essere una maniera di competere
CORRETTAMENTE,"Propriamente, secondo il contesto"
CORRETTEZZA,Può assumere il significato di esattezza
CORRETTO,Detto di ciò che richiama l’idea di giusto
CORRETTO,Detto di ciò che richiama l’idea di buono
CORRETTORE,Rivede le bozze di stampa
CORRETTORE,Una nozione collegata a revisore
CORREZIONE,Una manifestazione di miglioramento
CORREZIONE,Una variante di soccorso
CORRIDOIO,Stretto passaggio tra le stanze
CORRIDOIO,Rientra nel campo di strada pubblica
CORRIDOIO,Può rimandare all’idea di corsia
CORRIERE,Un tipo particolare di viaggiatore
CORRIERE,Una variante di viaggiatore
CORRIMANO,Aiuta a salire le scale
CORRIMANO,Il sostegno per la mano lungo le scale
CORRISPETTIVO,Con un significato vicino a indicato
CORRISPETTIVO,Con un significato vicino a adatto
CORRISPONDENTE,Appartiene alla categoria di borghese
CORRISPONDENTE,Con un significato vicino a indicato
CORRISPONDENZA,Una manifestazione di nesso
CORRISPONDENZA,Una forma specifica di nesso
CORRISPONDERE,Un modo non sempre letterale di rendere
CORRISPONDERE,Una particolare maniera di concordare
CORRIVO,Troppo indulgente o facile a cedere
CORROMPERE,Può essere una maniera di pagare
CORROMPERE,Azione riconducibile al significato di modificare
CORROSIONE,Lenta vittoria della ruggine
CORROTTO,Una nozione collegata a lamento
CORROTTO,Un caso particolare di lamento
CORRUCCIATA,Dal volto scuro
CORRUCCIATE,Dal volto scuro
CORRUCCIATI,Dal volto scuro
CORRUCCIATO,Dal volto scuro
CORRUPPE,Indusse al malaffare
CORRUZIONE,In certi usi corrisponde a seduzione
CORRUZIONE,Una nozione collegata a decomposizione
CORSA,Competizione contro tempo o avversari
CORSA,Fa battere gambe e cronometro
CORSA,Il tragitto del taxi
CORSA,Una variante di viaggio organizzato
CORSIA,"Quella dell'autostrada, o il reparto d'ospedale"
CORSIA,Nel lessico si avvicina a pista
CORSIA,In certi usi corrisponde a corridoio
CORSICA,Isola francese natale di Napoleone
CORSICA,Isola francese vicina alla Sardegna
CORSO,Il viale principale dello struscio
CORSO,"Viale, lezione o andamento"
CORSO,Completa la frase: «… di storia per i licei»
CORTA,Avere la vista...: essere miopi
CORTA,Poco lunga
CORTAZAR,Autore argentino di Rayuela
CORTAZAR,Scrittore argentino di Rayuela
CORTE,Il seguito e l'entourage del re
CORTE,Il tribunale: ...d'appello
CORTE,Palazzo regale o tribunale
CORTE,Comprende tra i suoi membri giuria
CORTECCIA,Pelle ruvida degli alberi
CORTECCIA,Rivestimento del tronco
CORTECCIA,Un tipo particolare di tessuto animale
CORTEGGIAMENTO,Si può classificare come gioco
CORTES,Conquistatore dell'impero azteco
CORTES,Il parlamento spagnolo
CORTESE,Può assumere la sfumatura di gentile
CORTESEMENTE,Con valore vicino a gentilmente
CORTESEMENTE,Con una sfumatura che richiama civilmente
CORTESIA,Rende gentile anche un rifiuto
CORTESIA,Appartiene alla categoria di attenzione
CORTESIA,Una forma specifica di fatto
CORTI,Le...d'appello e di cassazione
CORTI,Poco lunghi
CORTIGIANO,Viveva vicino al potere di corte
CORTILE,Spazio aperto tra le case
CORTILE,Spazio interno tra muri
CORTILE,Una variante di campagna
CORTILI,Spazi aperti tra le case
CORTINA,Regina delle Dolomiti e delle piste ampezzane
CORTINA,Una forma specifica di arredo
CORTO,"Il...metraggio, il film breve"
CORTO,Poco lungo
CORTO,Con un significato vicino a breve
CORTOMALTESE,Il marinaio avventuriero creato da Hugo Pratt
CORVETTA,Piccola nave da guerra a vela
CORVETTE,La sportiva americana Chevrolet
CORVI,Uccelli neri di cattivo presagio
CORVO,L'autore di lettere anonime e minatorie
CORVO,Uccello nero da presagi letterari
CORVO,Uccello nero dal gracchiare cupo
COSA,"...Nostra, la mafia siciliana"
COSA,Che...? La domanda dei curiosi
COSA,Nome rifugio quando manca il nome
COSCIA,"La parte alta della gamba, o quella del pollo"
COSCIA,Parte della gamba cara anche ai polli
COSCIENZA,Un caso particolare di stato cognitivo
COSCIENZA,Completa la frase: «avere … dei propri limiti»
COSMO,Ordine universale in cinque lettere
COSMO,Comprende anche corpo celeste
COSMO,Può assumere il significato di spazio
COSMOGONIA,Racconto sulla nascita del mondo
COSMOPOLITAN,Il cocktail rosa con vodka e cranberry
COSPETTO,Nel lessico si avvicina a presenza
COSPICUO,Qualità che si avvicina a forte
COSPICUO,Con un significato vicino a bello
COSPIRAZIONE,Una forma specifica di patto
COSPIRAZIONE,Si può classificare come strategia
COSSE,Mise sul fuoco
COSSIGA,Il Francesco presidente sardo
COSTA,L'osso ricurvo del torace
COSTA,"Lei ha un prezzo, vale tanto"
COSTA,Riva del mare e osso del torace
COSTA,"Fianco, in un’accezione meno immediata"
COSTACURTA,"Alessandro, storico difensore italiano"
COSTANTE,Che non varia
COSTANTE,Può assumere la sfumatura di invariato
COSTANTE,"Inalterato, secondo il contesto"
COSTANTEMENTE,Completa la frase: «si è giocato … e senza interruzioni in condizioni a dir poco precarie»
COSTANTEMENTE,Completa la frase: «il cielo si è mantenuto … sereno»
COSTANTI,Che non variano
COSTANZA,"La perseveranza, la fermezza d'animo"
COSTANZA,"Lago tra Germania, Svizzera e Austria"
COSTANZA,Un caso particolare di volontà
COSTARE,Azione riconducibile al significato di volere
COSTATA,Una fetta di carne di un animale
COSTATO,Comprende anche gabbia toracica
COSTATO,Ha tra le sue parti petto
COSTELLAZIONE,Figura che unisce stelle lontanissime
COSTERNAZIONE,Il profondo abbattimento
COSTIERA,Completa la frase: «la regione …»
COSTITUIRE,Può essere una maniera di cominciare
COSTITUIRE,Può rientrare nell’idea di rimanere
COSTITUZIONE,Un esempio riconducibile a inizio
COSTITUZIONE,Nel lessico si avvicina a composizione
COSTNER,Il Kevin di Balla coi lupi
COSTO,"A tutti i...: a ogni prezzo, costi quel che costi"
COSTO,Prezzo non sempre monetario
COSTO,Una forma specifica di valore
COSTOLA,Eva nacque da una...di Adamo
COSTOLA,L'osso ricurvo della gabbia toracica
COSTOLA,Quella del libro che ne mostra il dorso
COSTOSO,Qualità che si avvicina a caro
COSTOSO,Può assumere la sfumatura di salato
COSTRINGERE,Può avere come effetto muoversi
COSTRINGERE,Può portare a muoversi
COSTRINSE,Obbligò con la forza
COSTRIZIONE,Una manifestazione di applicazione
COSTRUIRE,Edificare
COSTRUIRE,Un modo particolare di fabbricare
COSTRUIRE,Azione vicina al significato di fabbricare
COSTRUISCE,Edifica
COSTRUISCO,Edifico
COSTRUISCONO,Edificano
COSTRUITO,Edificato
COSTRUTTO,In certi usi corrisponde a costruzione
COSTRUTTORE,Un tipo particolare di fabbro
COSTRUZIONE,Ha tra le sue parti piedistallo
COSTRUZIONE,Può includere braccio tra i suoi elementi
COSTUME,Abito da spiaggia o abitudine sociale
COSTUME,L'abito di scena o quello da bagno
COSTUME,Si indossa in spiaggia o sul palcoscenico
COSTUME,Una variante di pratica
COTECHINO,Insaccato da bollire delle feste
COTILEDONE,Prima foglia embrionale della pianta
COTOLETTA,Fettina impanata e fritta
COTONE,Allevare nel...: crescere con troppe premure
COTONE,Fibra bianca per tessuti
COTONE,Fibra tessile bianca
COTOPAXI,Vulcano dell'Ecuador
COTTA,La veste dei cavalieri medievali
COTTA,Un'infatuazione improvvisa
COTTADIMAGLIA,Armatura di anelli intrecciati
COTTAGE,Casetta di campagna all'inglese
COTTAGE,Un tipo particolare di casa
COTTAGE,Si può classificare come casa
COTTO,Il mattone di terracotta
COTTO,Innamorato perso
COTTO,Materiale di terracotta da costruzione
COTTURA,Un tipo particolare di cuocere
COTTURA,Può includere condimento tra i suoi elementi
COULOMB,L'unità di carica elettrica
COUNTRY,Genere musicale rurale americano
COUNTRY,Uno stile musicale rurale americano
COUPON,In certi usi corrisponde a buono
COUPON,Nel lessico si avvicina a certificato
COURBET,Caposcuola del realismo francese
COURTNEY,Il nome della rocker Love
COUSCOUS,Semola a granelli del Nordafrica
COVA,Gatta ci...: c'è sotto qualcosa di sospetto
COVA,La chioccia lo fa sulle uova
COVA,Nel lessico si avvicina a incubazione
COVO,Nascondiglio di briganti o animali
COVO,Rifugio più da banditi che da eremiti
COVO,Si può classificare come nascondiglio
COVONE,Il fascio di spighe mietute
COWORKING,Spazio di lavoro condiviso
COZZA,Il mollusco nero da gratinare
COZZAI,Passato remoto: Urtare con forza
COZZATO,Participio: Urtare con forza
CR,Iniziali del campione Ronaldo
CR,Sigla automobilistica di Cremona
CR,Simbolo chimico del cromo
CRACKER,Il biscotto secco e salato
CRACOVIA,Città polacca del Wawel
CRAIG,Il nome dell'attore Daniel di James Bond
CRAMPO,La dolorosa contrazione del muscolo
CRANACH,Artista tedesco della Riforma
CRANACH,Pittore tedesco della Riforma
CRANIO,La scatola ossea che custodisce il cervello
CRANIO,Ha tra le sue parti scatola cranica
CRASH,Il bandicoot arancione dei videogiochi
CRASH,Il...di borsa: il crollo improvviso
CRASSO,L'intestino...: quello grosso
CRASSO,Triumviro romano ricchissimo
CRATER,La Coppa fra le costellazioni
CRATERE,Bocca del vulcano o cicatrice lunare
CRATERE,Il grande vaso greco per mescere il vino
CRATERE,L'incavo lasciato da un meteorite sulla Luna
CRATERE,La bocca da cui erutta il vulcano
CRATERI,Bocche aperte nei vulcani
CRAVATTA,Scende dal collo senza scaldarlo davvero
CRAVATTA,Si annoda al collo della camicia
CREARE,Una particolare maniera di rendere
CREARE,Può rientrare nell’idea di preparare
CREATIVITA,Rientra nel campo di perfezione
CREATIVITA,Una variante di perfezione
CREATIVO,Detto di ciò che richiama l’idea di creatore
CREATO,Comprende anche corpo celeste
CREATO,Può includere corpo celeste tra i suoi elementi
CREATORE,Un esempio riconducibile a umano
CREATORE,Può assumere la sfumatura di creativo
CREATURA,"Un figlio giovane, che non ha ancora iniziato a parlare o camminare"
CREATURA,Una variante di figlio piccolo
CREAZIONE,Un esempio riconducibile a inizio
CREAZIONE,Una nozione collegata a invenzione
CREDE,Ritiene vero
CREDENTE,Una variante di persona religiosa
CREDENZA,Mobile da cucina per stoviglie
CREDENZA,Mobile da piatti o convinzione personale
CREDENZA,Mobile da sala o convinzione
CREDENZA,Rientra nel campo di pagamento
CREDERE,Ritenere vero
CREDERE,Rientra tra i modi di concludere
CREDERE,Una forma specifica dell’aspettarsi
CREDI,Ritieni vero
CREDIBILE,Può assumere la sfumatura di attendibile
CREDIBILITA,Può assumere il significato di attendibilità
CREDITO,Un caso particolare di onore
CREDITO,"Gloria, in un’accezione meno immediata"
CREDO,L'insieme dei principi in cui si crede
CREDO,Ritengo vero
CREDO,Appartiene alla categoria di filosofia
CREMA,Parte migliore di un gruppo di persone o cose
CREMA,Può assumere il significato di pomata
CREMISI,Il rosso vivo e intenso
CREMISI,Rosso intenso tendente al porpora
CREMISI,Appartiene alla categoria di rosso
CREMLINO,La cittadella fortificata di Mosca
CREMONA,Città dei violini
CREMONA,Città dei violini e del Torrazzo
CREMOSA,Morbida e vellutata
CREMOSE,Morbide e vellutate
CREMOSI,Morbidi e vellutati
CREMOSO,Morbido e vellutato
CREONTE,Il re tebano dell'Antigone
CREPA,Spaccatura stretta in una superficie
CREPA,Lesione sottile in un muro o in una roccia
CREPACCIO,Ferita profonda nel ghiaccio
CREPE,Sottile frittella dolce o salata
CREPITANTE,Che scoppietta
CREPITANTI,Che scoppiettano
CREPITIO,Il rumore del fuoco che arde
CREPUSCOLO,La luce incerta tra giorno e notte
CREPUSCOLO,Luce incerta dopo il tramonto
CRESCE,Diventa più grande
CRESCERE,Diventare più grande
CRESCERE,Rientra tra i modi di svilupparsi
CRESCERE,Azione riconducibile al significato di svilupparsi
CRESCIONE,Erba acquatica dal sapore pungente
CRESCITA,Nel lessico si avvicina a sviluppo
CRESCITA,Una manifestazione di quantità
CRESCO,Divento più grande
CRESPO,Dai capelli arruffati e crespi
CRESPO,"Hernan, bomber argentino di Lazio e Inter"
CRESTA,Far la...sulla spesa: rubacchiare
CRESTA,Sta sul capo del gallo
CRESTA,In certi usi corrisponde a vetta
CRETA,Isola del labirinto e del palazzo di Cnosso
CRETA,Isola greca di Cnosso
CRETA,L'argilla che lo scultore plasma
CRETA,Può contenere silicio
CRETINO,Nel lessico si avvicina a stupido
CRETINO,Può assumere il significato di idiota
CRIC,Solleva l'auto per cambiare la gomma
CRICCA,Una forma specifica di accolta
CRICCA,Ha gangster fra i suoi componenti
CRICETI,Corrono sulla ruota nella gabbia
CRICETO,Il piccolo roditore domestico dalle guance gonfie
CRICETO,Piccolo roditore da compagnia
CRIMINALE,Può assumere la sfumatura di penale
CRIMINALE,Può rimandare all’idea di delinquente
CRIMINALITA,Appartiene alla categoria di colpa
CRIMINE,Può assumere il significato di reato
CRIMINE,In certi usi corrisponde a delitto
CRINA,Pelo lungo del cavallo
CRINALE,Linea alta che divide due versanti
CRINALE,Nel lessico si avvicina a vetta
CRINALE,Può assumere il significato di cresta
CRINIERA,Corona di peli sul collo del leone
CRINOLINA,Sottogonna rigida dell'Ottocento
CRIPTA,La cappella sotto il pavimento della chiesa
CRIPTA,"Sotto la chiesa, più buia della navata"
